Date,Symbol,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,BB_Width,BB_Pct,EMA_10,EMA_30,EMA_Cross,ATR,OBV,Stoch_K,Stoch_D,ROC,Vol_MA_Ratio
2019-01-28,HBL,0.2935695235586579,0.2905938504496899,0.29741881765195677,0.2960744957388701,0.024985731304703555,1.0,0.6342066991943027,0.601995961703011,0.6364167161214467,0.3158271938812065,0.7486761719236429,0.274234526795078,0.2539408791223928,0.6287799908460043,0.13175831036708321,0.04738182634180843,0.9238095238095241,0.9717975890874019,0.643446301193014,0.08317469450541676
2019-01-29,HBL,0.29324026209212734,0.28556121952011426,0.2955870108243131,0.2940015136060018,0.014384911384609077,0.9590217876652083,0.6402361327670216,0.6135373417511749,0.6204622674211429,0.3210813923567403,0.7118556028270532,0.27853576431907856,0.2574895202164701,0.6342697199001988,0.12359349319406868,0.04635762920385441,0.8938095238095243,0.9622171912223594,0.631946654604564,0.04873168473286491
2019-01-30,HBL,0.2909354318264133,0.2857235624533264,0.29791840133222314,0.2933763285183114,0.016145824205224892,0.9463439644630836,0.6425412178209471,0.6232704681094139,0.597390883429318,0.3165999966087473,0.6891071373706328,0.28193682117711194,0.26076509729468644,0.6359753127148325,0.11248690832779346,0.04521578967698704,0.8847619047619054,0.933870985045563,0.621702415167511,0.05474239142398339
2019-01-31,HBL,0.29192321622600503,0.28650280853274457,0.2955870108243131,0.2927182389523214,0.024532509350873276,0.9323243049575205,0.6418796041446898,0.6309134510188388,0.570722887464888,0.3040561691442542,0.6704083643610048,0.2845951488190783,0.2637829053151052,0.6347408446827106,0.10796974023693587,0.043513655702803904,0.8655720882503846,0.9135797270598338,0.6188157581858972,0.08027060002359056
2019-02-01,HBL,0.2950512001580454,0.2921848111951687,0.30158201498751047,0.29913461222072335,0.02902938589277646,0.9473875168008303,0.6437372060157703,0.6374307909792998,0.5563608867910141,0.2956396454385495,0.6876312207588637,0.28798260777082685,0.26705882071143705,0.6363642302208797,0.10885831375773791,0.04551621528173271,0.9419419419419423,0.9303501652569294,0.6560803918885225,0.09209701676707883
2019-02-04,HBL,0.29755358730367787,0.29539920127276853,0.3039134054954205,0.30110888091869303,0.01823106099280182,0.9516106983290866,0.6445108170824206,0.6428124757576295,0.5418711407253813,0.2956562719921919,0.6785900144025557,0.2911272308206221,0.27026271124045387,0.6369576030908036,0.10612789461109476,0.0467973645088127,0.9260848831664291,0.9447480385062318,0.6159892423331212,0.05912756591816092
2019-02-06,HBL,0.3021303216884528,0.2925419656482353,0.29908409658617824,0.2946925076502912,0.011788240649131925,0.8236146487150775,0.6386905958838107,0.6458552929417879,0.5120296905617179,0.28718113378442495,0.6289420119844376,0.29248764061667853,0.27280709448714213,0.6307143025512703,0.10681437816261877,0.045946644754274006,0.83309489747258,0.9334322405079671,0.5550774391911223,0.04096671131680621
2019-02-07,HBL,0.29521583089131076,0.28734699178544754,0.2960865945045795,0.29222467177782896,0.0348214793027359,0.7790481429677648,0.6304697638050916,0.6465062721331807,0.4815123947393467,0.2754306356379013,0.602778707251387,0.2931343710200417,0.27501316833461287,0.6221544615937269,0.10361056500032595,0.04355712921842359,0.7784150156412928,0.8764557095649067,0.5140994869903013,0.11800228910551797
2019-02-08,HBL,0.2935365974120049,0.2854313451735446,0.2825978351373855,0.2823204238096805,0.035815241201501376,0.6262485176831682,0.6153783596396522,0.6437534066872623,0.43808297600597673,0.257294654008615,0.5330511756037695,0.2917919676870582,0.27637797019640087,0.6065676682309886,0.11940310945896879,0.04110122281846388,0.6164817749603804,0.7685828871873998,0.44954240719097277,0.1159723145499732
2019-02-11,HBL,0.2886306015606993,0.28020390272411444,0.26890924229808494,0.2705077161001612,0.027615666036792105,0.49190484349691643,0.5937714117449172,0.6368641045433047,0.3853064657463444,0.23858592579499993,0.4458564897788674,0.2884614610956141,0.27682109532182875,0.5844112006630611,0.1471323009771545,0.039193110493916515,0.2708333333333335,0.5726780650764854,0.4019280226640599,0.08955198118684994
