Date,Symbol,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,BB_Width,BB_Pct,EMA_10,EMA_30,EMA_Cross,ATR,OBV,Stoch_K,Stoch_D,ROC,Vol_MA_Ratio
2019-02-14,NESTLE,0.8388941849380361,0.8361068962666878,0.9865470852017937,0.8366732934309986,0.0036176177986795696,0.46918146878103045,0.4505937889042948,0.36534231346074325,0.6805689564386371,0.4788359986547811,0.5745611218787446,0.9899347614395266,0.997904650782133,0.448471153410383,0.14575295552200346,0.20083339025889746,0.818181818181818,0.8181818181818181,0.6011343001760716,0.030506666666666665
2019-02-18,NESTLE,0.8474737845567206,0.8456081109969911,0.9966367713004485,0.857935638880325,0.0036176177986795696,0.5134483538178678,0.47190411623177947,0.39107390748992793,0.6799269293273231,0.42225871269345705,0.6310476285641631,0.9999999999999998,0.9999999999999998,0.46873656844446554,0.1366139568703612,0.2017441992850149,0.909090909090909,0.8484848484848483,0.5992253391693841,0.03944827586206896
2019-02-25,NESTLE,0.8198284080076262,0.8171044668060813,0.9641255605381166,0.7941486025323454,0.0018088088993397848,0.38076758381113635,0.46600798962384027,0.4102513429868056,0.6218602114453857,0.40449360336418305,0.5309759355757429,0.9932394142868726,0.9965916230629068,0.4601560762891888,0.1514593760468368,0.2012887947719562,0.5872033023735809,0.7714920098821026,0.5329571213657994,0.022431372549019606
2019-02-26,NESTLE,0.8102955195424213,0.807603252075778,0.952914798206278,0.7728862570830191,0.0018088088993397848,0.34410091222835565,0.45424332810502155,0.4227842001018436,0.5629924168321089,0.40448810813460184,0.4935461554013634,0.9827094323431427,0.9916136273005935,0.445959875350103,0.14214673500644975,0.20083339025889746,0.44444444444444436,0.6469128853029781,0.4235375059226711,0.02383333333333333
2019-02-28,NESTLE,0.7912297426120114,0.7886008226151714,0.9192825112107623,0.7090992207350395,0.45220222483494615,0.25110741721720037,0.42263501124002467,0.42526325230850776,0.4739205015928104,0.40448810813460184,0.38119880979994425,0.9590982116720304,0.9815882502207509,0.41126977909916707,0.15603473961488595,0.08698226199421635,0.0,0.3438825822726751,0.37861680681032944,0.9999999999999999
2019-03-01,NESTLE,0.7816968541468065,0.7790996078848682,0.9192825112107623,0.7090992207350395,0.0018088088993397848,0.25110741721720037,0.3989096855584996,0.42158151124037746,0.4193388122343585,0.4044355115306241,0.381167660080535,0.9397799402138485,0.9722096716621891,0.3858439302892732,0.13564302411367318,0.08698226199421635,0.0,0.1481481481481481,0.3021352391285943,0.004028169014084507
2019-03-04,NESTLE,0.7816968541468065,0.7790996078848682,0.9192825112107623,0.7090992207350395,0.005426426698019354,0.2511074172172006,0.38163086665241897,0.4145103915655387,0.38931053470938104,0.40865241054109025,0.38400886396441236,0.9239740817480626,0.9634361626880505,0.36780714886163873,0.11722343182659813,0.08698226199421635,0.0,0.0,0.28359227214934724,0.011999999999999999
2019-03-07,NESTLE,0.7816968541468065,0.7790996078848682,0.9192825112107623,0.7090992207350395,0.0018088088993397848,0.2511074172172006,0.3695996393100742,0.40598075564604896,0.3763887765787364,0.40250108189602585,0.38070856499772576,0.9110420157306016,0.9552286865509532,0.355637504420752,0.10054676874931169,0.08698226199421635,0.0,0.0,0.32109963717555123,0.004014035087719298
2019-03-12,NESTLE,0.0,0.7790996078848682,0.9192825112107623,0.7090992207350395,0.45220222483494615,0.2511074172172006,0.3618168808833889,0.3972987292006824,0.37503866921860013,0.376744286028706,0.3681727829391048,0.9004612344435878,0.9475507250033461,0.3481012949690283,0.08541651568629295,0.08698226199421635,0.0,0.0,0.32109963717555123,0.5386064030131826
2019-03-21,NESTLE,0.7816015252621544,0.7790045957375652,0.919170403587444,0.7088865972805463,0.0018088088993397848,0.25073242145977415,0.35737448801981786,0.38929238164385677,0.3810248618329978,0.3634894030481675,0.36038134327541405,0.8917542456360652,0.9403502206725347,0.3441180880229216,0.07176790484783381,0.08652685748115764,0.0,0.0,0.32089380407479784,0.0021544256120527303
