Date,Symbol,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,BB_Width,BB_Pct,EMA_10,EMA_30,EMA_Cross,ATR,OBV,Stoch_K,Stoch_D,ROC,Vol_MA_Ratio
2019-01-28,LUCK,0.11624707662677122,0.10921318090114321,0.12952574868301484,0.1235030093525622,0.028938454541403143,0.5493248954480427,0.8013099660460797,0.7978967875220528,0.7953646940218552,0.009214791892612758,0.6304501860292184,0.09797632605293971,0.08987576957798582,0.8000767607530578,0.0313400349832422,0.03599382790404618,0.6329357445171212,0.6203476899962044,0.7232816826921503,0.046084036173306864
2019-01-29,LUCK,0.11767780987756224,0.11028917283120379,0.1309469311341446,0.1247327107400753,0.043595751938973325,0.567019034817971,0.8022175023802561,0.7983925539155008,0.7963327333929509,0.009522946382755037,0.6418573351153569,0.09889136941057053,0.09043586931053588,0.8010261367900093,0.028280500545066423,0.03859600206252614,0.7021931512120043,0.6248108447637315,0.7240160579822952,0.07360987024227349
2019-01-30,LUCK,0.12174989682212131,0.11094149293880298,0.1316096941041426,0.1230657821925576,0.01627302048269287,0.532382881659188,0.8023782046648512,0.7988266600750978,0.7959085826451439,0.007573122820041235,0.6024770881708119,0.09930633303600978,0.09082813644353588,0.8011698098261241,0.0255500522792681,0.03757705035351562,0.6083108888033857,0.6593910721170864,0.7343663557978461,0.02897287493505464
2019-01-31,LUCK,0.11851698995735313,0.11028917283120379,0.1302090094768272,0.1240563749769431,0.045386416960776686,0.5481814932411005,0.8026966573267625,0.7992482423904085,0.795822433151576,0.005598767299996765,0.6224629019505695,0.09984415893787157,0.0912733586600411,0.8014871148321816,0.023765820166246704,0.04028298504071633,0.6641015775298185,0.670041256206903,0.7272235329817915,0.09053488094111911
2019-02-01,LUCK,0.11700371440363186,0.11768661735036987,0.1302773355562085,0.1320084439495276,0.08489170651483167,0.6543814595987724,0.8050858652163503,0.8001429283114448,0.799076836121313,0.004109853070959538,0.8571689598447025,0.10187615060512384,0.09231811695575493,0.8040082660237767,0.028731142306728213,0.045278063527278783,0.9034073147858713,0.7388014232355551,0.7544917221775873,0.17753137739636415
2019-02-04,LUCK,0.128628422066309,0.131768661735037,0.14182444297163785,0.14746852306031688,0.14498964381962529,0.7799751489133314,0.8111741763012268,0.8022791255569722,0.8076169911581489,0.010694987772609878,0.9610951074979788,0.10663369614837781,0.09451690842418231,0.8104242084408231,0.03625191248241742,0.05375553189349161,0.9735499716606841,0.8636132152913368,0.8121691601302928,0.3032886371313971
2019-02-06,LUCK,0.14444215160269638,0.1371889710827169,0.1556946370860294,0.1476529782684438,0.1476655814364775,0.7811093477673646,0.8158106267368804,0.8050698019146115,0.8121190468184947,0.014884665264485498,0.8492601306944005,0.11056316013948608,0.09658841542191599,0.8151934801849093,0.03523140818929764,0.062388058128466914,0.8493195605837022,0.9269070671022198,0.8059501401286076,0.30320213969888454
2019-02-07,LUCK,0.14374742055303344,0.13112979152656354,0.15091864413728076,0.14267951932339096,0.04118137213429464,0.6862515200320687,0.817811357788234,0.8077691285178528,0.8114906666742728,0.016706572658182508,0.7398784147447462,0.11278252212078044,0.09813334437748328,0.8171092820211231,0.03313760328602956,0.05992578580646438,0.7245819397993306,0.8657977374474913,0.7929726429295466,0.08330690871539168
2019-02-08,LUCK,0.14014995185032328,0.13308002689979823,0.1466072685283246,0.13902457353272712,0.07163273742080456,0.6234867188522294,0.8180937486181439,0.8099944736929774,0.8082302253066871,0.01750451494507245,0.6733009247694696,0.11386666745596674,0.09928983834097943,0.8172115225017998,0.03651293079310171,0.0556990015718904,0.6351170568561874,0.7501463174051447,0.7640438222460366,0.14232466684915027
2019-02-11,LUCK,0.13763929013619483,0.1257565568258238,0.13721243261340424,0.13023220861200874,0.068685182075926,0.49649047751746866,0.8155870019354085,0.8111899070848115,0.8011456291938219,0.017058330760327395,0.5554461747005588,0.11299352140156083,0.09967707138871001,0.8143934088279523,0.04120250088376083,0.05164301416268261,0.41989966555183955,0.6034022553402612,0.7462684789591203,0.13390042915290312
2019-02-12,LUCK,0.1265579859678085,0.1281102891728312,0.13739691302773352,0.14268635099776605,0.0925171227312752,0.6099725922412742,0.8168774367109375,0.8124473218821725,0.8015719892294964,0.018273303081009593,0.6920825824144744,0.11477236717363254,0.10102327195973548,0.8157050455762286,0.047286726505695986,0.057079949282786244,0.7142361111111114,0.5998668138185682,0.7737614058290292,0.17265011301988775
2019-02-13,LUCK,0.14293575457421928,0.13382649630127777,0.14735885540151825,0.1404933835233677,0.1631880315973909,0.581902449783034,0.8170236557797034,0.8134873677223315,0.8000767434286087,0.018982354068056886,0.6510732013922811,0.11578876867016757,0.10210936358728046,0.8157970338393786,0.049450099958442253,0.047547970824124874,0.6288679245283014,0.5977313210927202,0.7643338140370539,0.27739875845944506
2019-02-14,LUCK,0.13551382583574081,0.12373907195696035,0.14250770376545022,0.13646269564207492,0.059369699996207406,0.5318340800345476,0.8157567651182546,0.8140238293284592,0.7966126691604998,0.018685545750477588,0.594210537299517,0.11581345249523162,0.10280693680186892,0.814406748539009,0.047244252972354656,0.044031771333992456,0.49862745098039224,0.6246346741157588,0.7581486100360457,0.09557168123650471
2019-02-15,LUCK,0.13206768468840283,0.1234364492266308,0.1418381081875141,0.13508269741831025,0.03422997027999059,0.514993863959497,0.8141399684219106,0.8140757878525815,0.7932798510423512,0.018512536311245803,0.5704863530078228,0.11555738171706237,0.10335047733862135,0.8126882085365061,0.045336695762953294,0.04197229971618115,0.43693877551020455,0.5298748879562774,0.7516308930461217,0.05438302166054925
2019-02-18,LUCK,0.1307951575182281,0.11970410221923336,0.13567509582732631,0.12951488280262607,0.03226828668868916,0.4502093258463413,0.811093916357006,0.8134066879446555,0.7883198070388566,0.017940277696740316,0.497701391057382,0.11423322912577372,0.10341906073027723,0.8094905223551445,0.045480178053763726,0.040026498340507734,0.2554166666666664,0.4022567799089305,0.7152622208791392,0.050949295091557496
2019-02-19,LUCK,0.12674370614940159,0.11768661735036987,0.1370416174149511,0.13257547292265864,0.06182431946429741,0.4831739343188699,0.8093806985826192,0.8124717014989241,0.7864908166702054,0.01648645973280411,0.525455505975875,0.11376254171196332,0.10372502395893174,0.8077696652150796,0.04290524893211686,0.04368493136439219,0.34875000000000017,0.35103971655614563,0.6843335821802641,0.09792885945640528
2019-02-20,LUCK,0.13069197963956528,0.12172158708809686,0.1391938889154601,0.13745328842646043,0.05807197085119262,0.5323804974111253,0.8092404829158445,0.8116909989786508,0.7875521107696727,0.015339340390342456,0.5801194532777012,0.11435394064683968,0.10439662366098346,0.8077409255848033,0.04207655344685998,0.047125933617418,0.49749999999999983,0.3717350783409004,0.69616606275823,0.08980044668266211
2019-02-21,LUCK,0.13344338973724032,0.12676529926025557,0.14462581222626866,0.14119021430962514,0.0783225814629351,0.5672657854343827,0.8100145666017752,0.8112470364754925,0.7898684907305621,0.014075247958978077,0.6224341493996308,0.11558592066782963,0.10532013341440472,0.8086676529948972,0.04107461913243421,0.051740362523898145,0.6106471816283927,0.4931266797500903,0.7180336486124592,0.11805019117375837
2019-02-22,LUCK,0.1341312422616591,0.12669804976462676,0.14729052932213696,0.13953011743648253,0.019250755575129917,0.5451883275668464,0.8099837709523035,0.8108846816176328,0.7904298564863907,0.013499847297481361,0.5881375750951735,0.11626156376535368,0.10605290450282584,0.8087063902985607,0.03802286772851367,0.05054886521656548,0.4730000000000003,0.5355861696864123,0.7231420149216533,0.027447721082246884
2019-02-25,LUCK,0.13344338973724032,0.12373907195696035,0.1416946234208135,0.13326547203454092,0.03132265459852334,0.46744631301995143,0.8080324058605008,0.8101395296617713,0.7877966573362115,0.01220833662919478,0.48038133748652606,0.1155602215527759,0.10624345630395687,0.8066927537951496,0.03722557217029185,0.04865785872684572,0.24374999999999997,0.4488731268587126,0.7298781337879485,0.04702224004521283
2019-02-26,LUCK,0.12656486449305268,0.11694014794889038,0.12953258129095294,0.12265588173005326,0.08100857899564012,0.36154628473197226,0.8033809898153085,0.8084581979472361,0.781356828618016,0.012358360350692946,0.30711097341757565,0.11286242539217678,0.1055834945739153,0.8018369712634738,0.04055260386667832,0.04388778902728445,0.07297112980222857,0.2651350913535676,0.6706855626397248,0.12289820016476524
