Date,Open,High,Low,Close,Volume,Symbol,Sector
2022-11-15,81.17,81.7,81.15,81.59,318657.0,EFERT,Fertilizer
2022-11-16,81.16,81.9,81.16,81.68,790308.0,EFERT,Fertilizer
2022-11-17,81.75,81.75,81.45,81.53,1021548.0,EFERT,Fertilizer
2022-11-18,81.53,81.7,81.1,81.69,541115.0,EFERT,Fertilizer
2022-11-21,81.69,81.99,81.2,81.49,743223.0,EFERT,Fertilizer
2022-11-22,81.25,81.79,81.25,81.68,506167.0,EFERT,Fertilizer
2022-11-23,81.89,81.89,81.45,81.6,498109.0,EFERT,Fertilizer
2022-11-24,81.12,81.85,80.9,81.72,813753.0,EFERT,Fertilizer
2022-11-25,81.75,81.85,81.5,81.82,230116.0,EFERT,Fertilizer
2022-11-28,81.0,81.25,80.25,80.54,2330439.0,EFERT,Fertilizer
2022-11-29,80.7,81.25,80.12,81.22,703161.0,EFERT,Fertilizer
2022-11-30,81.45,81.65,81.0,81.32,828195.0,EFERT,Fertilizer
2022-12-01,81.51,81.85,81.25,81.57,234331.0,EFERT,Fertilizer
2022-12-02,81.1,81.75,80.9,81.27,460370.0,EFERT,Fertilizer
2022-12-05,81.3,81.84,81.01,81.09,428551.0,EFERT,Fertilizer
2022-12-06,81.45,81.5,80.9,81.21,1029086.0,EFERT,Fertilizer
2022-12-07,81.11,81.5,81.0,81.32,1002201.0,EFERT,Fertilizer
2022-12-08,81.6,81.68,81.12,81.53,269912.0,EFERT,Fertilizer
2022-12-09,81.3,82.3,81.1,81.3,725154.0,EFERT,Fertilizer
2022-12-12,81.3,81.74,81.05,81.24,137587.0,EFERT,Fertilizer
2022-12-13,81.12,82.35,81.11,82.14,377947.0,EFERT,Fertilizer
2022-12-14,81.74,82.0,81.06,81.82,271460.0,EFERT,Fertilizer
2022-12-15,82.15,82.8,79.31,79.57,2619687.0,EFERT,Fertilizer
2022-12-16,79.9,80.55,79.8,80.41,709145.0,EFERT,Fertilizer
2022-12-19,80.3,80.45,79.9,80.02,229850.0,EFERT,Fertilizer
2022-12-20,80.0,80.0,77.5,78.96,1271107.0,EFERT,Fertilizer
2022-12-21,78.8,79.73,78.48,78.61,522243.0,EFERT,Fertilizer
2022-12-22,78.4,78.98,77.95,78.35,1388830.0,EFERT,Fertilizer
2022-12-23,78.0,78.5,77.45,77.86,1072440.0,EFERT,Fertilizer
