Date,Open,High,Low,Close,Volume,Symbol,Sector
2020-07-13,510.0,524.89,505.5,516.27,1856608.0,LUCK,Cement
2020-07-14,516.0,519.0,510.0,512.39,887270.0,LUCK,Cement
2020-07-15,513.99,516.0,508.51,512.32,896411.0,LUCK,Cement
2020-07-16,513.98,530.89,513.27,525.54,1402086.0,LUCK,Cement
2020-07-17,525.55,530.0,521.26,525.84,421958.0,LUCK,Cement
2020-07-20,527.99,536.95,526.0,530.56,972392.0,LUCK,Cement
2020-07-21,531.0,543.98,528.0,534.73,1153843.0,LUCK,Cement
2020-07-22,540.0,563.89,534.0,559.18,1981192.0,LUCK,Cement
2020-07-23,558.99,558.99,538.0,540.38,920867.0,LUCK,Cement
2020-07-24,539.99,539.99,525.05,531.53,898199.0,LUCK,Cement
2020-07-27,532.0,549.0,526.0,545.08,1089358.0,LUCK,Cement
2020-07-28,551.0,563.51,551.0,559.3,1592868.0,LUCK,Cement
2020-07-29,561.9,582.9,555.0,568.77,1954914.0,LUCK,Cement
2020-07-30,568.11,584.9,566.07,581.46,1413292.0,LUCK,Cement
2020-08-03,585.98,605.98,585.98,600.01,3541142.0,LUCK,Cement
2020-08-04,595.0,602.9,575.1,583.26,2642222.0,LUCK,Cement
2020-08-05,586.0,606.0,576.15,599.93,4073775.0,LUCK,Cement
2020-08-06,605.0,610.9,599.93,603.22,2265063.0,LUCK,Cement
2020-08-07,604.0,616.9,592.21,601.91,2422251.0,LUCK,Cement
2020-08-10,598.0,607.99,595.16,601.45,1579910.0,LUCK,Cement
2020-08-11,605.0,625.0,605.0,616.65,2910054.0,LUCK,Cement
2020-08-12,620.98,627.99,608.11,610.95,1726336.0,LUCK,Cement
2020-08-13,610.0,614.0,595.8,609.88,1879580.0,LUCK,Cement
2020-08-17,611.5,612.9,596.0,600.5,2129045.0,LUCK,Cement
2020-08-18,603.94,615.8,601.5,611.78,2171697.0,LUCK,Cement
2020-08-19,609.97,615.92,606.1,612.18,963257.0,LUCK,Cement
2020-08-20,609.0,611.5,600.0,602.08,997489.0,LUCK,Cement
2020-08-21,604.0,606.5,593.0,597.86,1170621.0,LUCK,Cement
2020-08-24,597.0,619.0,590.49,611.1,1816754.0,LUCK,Cement
2020-08-25,619.0,619.5,603.11,607.5,1592437.0,LUCK,Cement
2020-08-26,610.0,610.0,603.05,607.57,578509.0,LUCK,Cement
2020-08-27,605.2,618.5,605.2,609.35,1506793.0,LUCK,Cement
2020-08-28,610.0,611.0,604.0,604.95,419742.0,LUCK,Cement
2020-08-31,608.0,616.2,607.0,614.22,1046493.0,LUCK,Cement
2020-09-01,614.0,616.95,609.0,615.53,1097990.0,LUCK,Cement
2020-09-02,617.8,623.0,613.6,615.37,1523737.0,LUCK,Cement
2020-09-03,615.0,624.92,613.0,621.83,1238129.0,LUCK,Cement
2020-09-04,619.94,622.0,612.1,614.44,931236.0,LUCK,Cement
2020-09-07,616.0,632.0,616.0,628.46,1963396.0,LUCK,Cement
2020-09-08,630.12,651.0,628.5,639.34,2608425.0,LUCK,Cement
2020-09-09,639.49,653.89,633.5,644.77,1561632.0,LUCK,Cement
2020-09-10,651.0,674.99,647.0,666.3,1989820.0,LUCK,Cement
2020-09-11,666.0,671.97,655.1,657.37,579702.0,LUCK,Cement
2020-09-14,659.0,662.0,653.0,657.22,336534.0,LUCK,Cement
2020-09-15,657.0,665.5,654.0,655.21,748773.0,LUCK,Cement
2020-09-16,656.61,664.0,650.0,662.04,740416.0,LUCK,Cement
2020-09-17,668.01,674.9,661.52,663.75,962428.0,LUCK,Cement
2020-09-18,663.0,663.95,659.25,661.38,428269.0,LUCK,Cement
2020-09-21,660.0,666.0,655.0,663.01,382915.0,LUCK,Cement
2020-09-22,663.55,666.0,659.2,662.51,532098.0,LUCK,Cement
2020-09-23,666.0,666.4,657.0,658.68,316777.0,LUCK,Cement
2020-09-24,659.4,666.99,658.0,663.68,1068308.0,LUCK,Cement
2020-09-25,661.5,661.5,649.0,650.45,1413424.0,LUCK,Cement
2020-09-28,650.5,653.84,640.55,643.52,1122045.0,LUCK,Cement
2020-09-29,643.0,665.0,635.01,656.41,981022.0,LUCK,Cement
2020-09-30,662.0,663.25,645.01,647.07,584111.0,LUCK,Cement
2020-10-01,646.0,655.0,636.11,648.13,764747.0,LUCK,Cement
2020-10-02,649.0,652.0,636.01,639.62,720755.0,LUCK,Cement
2020-10-05,640.0,640.0,627.1,629.8,1020132.0,LUCK,Cement
2020-10-06,634.0,635.0,620.0,629.31,986077.0,LUCK,Cement
2020-10-07,634.0,648.0,626.1,645.12,908292.0,LUCK,Cement
2020-10-08,645.0,656.0,645.0,653.75,747758.0,LUCK,Cement
2020-10-09,653.71,659.98,648.1,654.95,451269.0,LUCK,Cement
2020-10-12,656.0,657.95,644.5,646.81,509093.0,LUCK,Cement
2020-10-13,647.0,655.0,636.7,649.54,599539.0,LUCK,Cement
2020-10-14,649.97,654.0,645.0,648.02,363073.0,LUCK,Cement
2020-10-15,654.0,654.99,642.22,643.91,144878.0,LUCK,Cement
2020-10-16,641.0,645.0,635.5,638.46,437043.0,LUCK,Cement
2020-10-19,639.99,642.99,634.0,637.35,335978.0,LUCK,Cement
2020-10-20,639.5,655.9,639.5,653.76,689210.0,LUCK,Cement
2020-10-21,657.0,660.0,650.01,654.91,560922.0,LUCK,Cement
2020-10-22,657.97,661.0,648.02,650.42,455552.0,LUCK,Cement
2020-10-23,653.0,664.99,652.0,660.94,1407496.0,LUCK,Cement
2020-10-26,666.0,707.87,664.0,702.14,2531120.0,LUCK,Cement
2020-10-27,703.0,711.0,692.0,694.98,1329996.0,LUCK,Cement
2020-10-28,696.99,696.99,674.99,678.43,1148473.0,LUCK,Cement
2020-10-29,680.0,680.0,656.0,672.98,2066962.0,LUCK,Cement
2020-11-02,666.0,666.0,652.5,657.75,2225690.0,LUCK,Cement
2020-11-03,668.0,680.0,667.0,679.48,812348.0,LUCK,Cement
2020-11-04,685.01,689.0,674.99,675.99,736943.0,LUCK,Cement
2020-11-05,679.99,689.25,679.5,687.33,578077.0,LUCK,Cement
2020-11-06,686.98,693.0,681.0,682.86,462644.0,LUCK,Cement
2020-11-09,682.0,684.9,675.0,675.64,369688.0,LUCK,Cement
2020-11-10,680.15,688.0,673.01,674.51,729467.0,LUCK,Cement
2020-11-11,675.88,676.0,664.0,665.84,415107.0,LUCK,Cement
2020-11-12,665.84,668.9,654.15,656.35,942501.0,LUCK,Cement
2020-11-13,653.01,667.98,651.52,659.76,512156.0,LUCK,Cement
2020-11-16,659.76,661.9,652.75,653.36,267228.0,LUCK,Cement
2020-11-17,659.0,664.79,655.06,657.67,288255.0,LUCK,Cement
2020-11-18,657.5,657.5,651.25,653.3,259089.0,LUCK,Cement
2020-11-19,655.01,663.65,651.25,659.21,612059.0,LUCK,Cement
2020-11-20,659.99,660.99,648.55,650.47,680031.0,LUCK,Cement
2020-11-23,644.02,648.0,638.1,645.6,539629.0,LUCK,Cement
2020-11-24,649.0,654.0,643.0,650.94,259511.0,LUCK,Cement
2020-11-25,652.0,654.9,642.0,645.13,372032.0,LUCK,Cement
2020-11-26,650.0,663.0,648.0,658.14,1106591.0,LUCK,Cement
2020-11-27,654.4,658.0,646.15,648.63,533676.0,LUCK,Cement
2020-11-30,647.0,657.4,645.0,655.5,365934.0,LUCK,Cement
2020-12-01,655.1,667.79,655.1,661.6,612730.0,LUCK,Cement
2020-12-02,662.0,674.25,662.0,669.53,827309.0,LUCK,Cement
2020-12-03,672.0,679.25,672.0,675.44,645522.0,LUCK,Cement
2020-12-04,675.5,678.0,671.16,673.54,197318.0,LUCK,Cement
2020-12-07,674.51,677.5,668.31,670.26,222711.0,LUCK,Cement
2020-12-08,671.36,675.9,666.1,672.84,271135.0,LUCK,Cement
2020-12-09,673.0,679.0,671.0,673.01,476800.0,LUCK,Cement
2020-12-10,674.5,675.5,669.0,673.98,352073.0,LUCK,Cement
2020-12-11,674.5,686.65,671.0,679.33,854360.0,LUCK,Cement
2020-12-14,682.1,702.9,682.0,697.8,1084914.0,LUCK,Cement
2020-12-15,702.98,705.4,681.01,685.68,799186.0,LUCK,Cement
2020-12-16,688.0,688.0,678.01,681.2,199773.0,LUCK,Cement
2020-12-17,682.0,685.0,680.0,683.71,235239.0,LUCK,Cement
2020-12-18,685.0,692.63,681.61,683.98,350153.0,LUCK,Cement
2020-12-21,682.0,683.0,672.0,674.79,405146.0,LUCK,Cement
2020-12-22,677.0,677.0,667.51,669.25,384381.0,LUCK,Cement
2020-12-23,666.63,680.34,665.0,675.43,412095.0,LUCK,Cement
2020-12-24,679.5,705.0,679.5,699.71,1267715.0,LUCK,Cement
2020-12-28,701.5,705.0,694.0,696.2,361789.0,LUCK,Cement
2020-12-29,695.0,697.5,681.15,687.24,384165.0,LUCK,Cement
2020-12-30,687.49,699.5,686.0,690.53,541803.0,LUCK,Cement
2020-12-31,691.9,702.48,686.0,696.09,378754.0,LUCK,Cement
2021-01-01,705.0,714.45,700.0,702.6,829354.0,LUCK,Cement
2021-01-04,708.0,709.0,689.01,692.12,636632.0,LUCK,Cement
2021-01-05,692.21,698.0,689.1,690.53,213237.0,LUCK,Cement
2021-01-06,691.05,709.99,691.0,703.15,691968.0,LUCK,Cement
2021-01-07,706.0,707.9,695.07,696.95,490574.0,LUCK,Cement
2021-01-08,700.0,703.9,695.01,697.64,220273.0,LUCK,Cement
2021-01-11,698.0,708.0,696.16,697.85,512156.0,LUCK,Cement
2021-01-12,697.5,703.5,696.1,700.63,587390.0,LUCK,Cement
2021-01-13,704.99,710.9,703.0,704.0,589535.0,LUCK,Cement
2021-01-14,705.75,708.0,701.0,701.95,285816.0,LUCK,Cement
2021-01-15,703.75,703.75,697.82,698.1,463807.0,LUCK,Cement
2021-01-18,697.0,698.18,690.0,690.75,315784.0,LUCK,Cement
2021-01-19,693.4,694.9,688.05,690.83,227616.0,LUCK,Cement
2021-01-20,688.0,692.69,682.0,685.08,587984.0,LUCK,Cement
2021-01-21,686.5,707.0,686.5,699.47,683092.0,LUCK,Cement
2021-01-22,700.01,704.0,692.25,698.82,268685.0,LUCK,Cement
2021-01-25,699.99,705.6,698.0,703.43,558027.0,LUCK,Cement
2021-01-26,701.01,715.5,701.0,710.44,1074142.0,LUCK,Cement
2021-01-27,712.98,723.0,711.0,717.86,732244.0,LUCK,Cement
2021-01-28,715.0,734.85,714.99,727.93,1383618.0,LUCK,Cement
2021-01-29,729.0,744.9,721.1,727.29,1758452.0,LUCK,Cement
2021-02-01,732.0,742.99,710.03,711.66,1901245.0,LUCK,Cement
2021-02-02,713.97,719.9,710.51,714.74,398648.0,LUCK,Cement
2021-02-03,718.0,735.25,718.0,731.41,1459068.0,LUCK,Cement
2021-02-04,731.99,754.88,730.01,741.17,1869060.0,LUCK,Cement
2021-02-08,746.0,748.0,737.5,739.39,468784.0,LUCK,Cement
2021-02-09,740.0,748.7,737.25,742.13,601594.0,LUCK,Cement
2021-02-10,742.17,777.0,742.0,767.24,2044488.0,LUCK,Cement
2021-02-11,769.98,791.0,764.01,770.36,2313025.0,LUCK,Cement
2021-02-12,773.0,800.0,770.55,789.82,1054215.0,LUCK,Cement
2021-02-15,805.0,807.9,790.11,792.21,800181.0,LUCK,Cement
2021-02-16,798.0,834.9,798.0,831.06,1516616.0,LUCK,Cement
2021-02-17,842.0,859.9,834.0,849.68,1175311.0,LUCK,Cement
2021-02-18,851.0,860.0,833.25,835.07,612541.0,LUCK,Cement
2021-02-19,838.75,845.5,825.03,831.16,482290.0,LUCK,Cement
2021-02-22,837.5,838.0,826.02,829.75,273128.0,LUCK,Cement
2021-02-23,831.0,838.0,828.0,828.54,196221.0,LUCK,Cement
2021-02-24,829.0,845.0,823.2,836.66,546902.0,LUCK,Cement
2021-02-25,850.5,873.8,844.0,865.63,708009.0,LUCK,Cement
2021-02-26,868.0,897.0,868.0,884.73,1142025.0,LUCK,Cement
2021-03-01,884.99,904.0,876.7,887.47,793258.0,LUCK,Cement
2021-03-02,892.01,895.0,875.15,878.13,665484.0,LUCK,Cement
2021-03-03,881.89,885.8,874.0,880.17,575797.0,LUCK,Cement
2021-03-04,857.25,871.97,845.51,857.96,1162982.0,LUCK,Cement
2021-03-05,860.0,879.5,852.01,869.72,540954.0,LUCK,Cement
2021-03-08,887.0,887.0,830.21,841.39,1124583.0,LUCK,Cement
2021-03-09,838.75,838.75,810.01,827.04,1051418.0,LUCK,Cement
2021-03-10,827.25,835.0,811.5,812.85,579512.0,LUCK,Cement
2021-03-11,817.0,819.0,792.01,799.42,1105682.0,LUCK,Cement
2021-03-12,804.99,836.0,799.42,824.64,1221430.0,LUCK,Cement
2021-03-15,840.0,849.0,823.0,843.84,1114962.0,LUCK,Cement
2021-03-16,845.0,849.0,837.13,841.86,413832.0,LUCK,Cement
2021-03-17,850.0,855.5,847.11,849.21,494442.0,LUCK,Cement
2021-03-18,849.9,854.74,837.01,840.74,463917.0,LUCK,Cement
2021-03-19,840.0,849.78,820.0,839.52,370079.0,LUCK,Cement
2021-03-22,837.55,844.0,827.02,839.0,181013.0,LUCK,Cement
2021-03-24,842.0,851.49,836.5,838.44,351561.0,LUCK,Cement
2021-03-25,839.95,855.15,839.95,844.07,459233.0,LUCK,Cement
2021-03-26,845.0,849.9,832.01,836.75,273669.0,LUCK,Cement
2021-03-29,837.5,837.5,808.88,817.49,396905.0,LUCK,Cement
2021-03-30,820.0,830.0,814.0,817.82,496538.0,LUCK,Cement
2021-03-31,825.0,828.99,811.03,817.59,407884.0,LUCK,Cement
2021-04-01,821.0,821.0,810.0,810.91,322565.0,LUCK,Cement
2021-04-02,814.98,819.0,805.01,816.65,105787.0,LUCK,Cement
2021-04-05,818.0,824.0,801.02,803.1,228066.0,LUCK,Cement
2021-04-06,806.0,833.01,805.8,825.06,328877.0,LUCK,Cement
2021-04-07,829.7,855.0,822.0,838.05,1041871.0,LUCK,Cement
2021-04-08,850.0,856.0,843.0,854.63,304831.0,LUCK,Cement
2021-04-09,856.98,863.0,854.5,858.14,448335.0,LUCK,Cement
2021-04-12,854.99,872.0,854.98,860.05,571915.0,LUCK,Cement
2021-04-13,855.81,863.9,854.0,859.75,284451.0,LUCK,Cement
2021-04-14,857.0,874.0,857.0,865.64,281632.0,LUCK,Cement
2021-04-15,870.0,870.0,858.95,860.03,87892.0,LUCK,Cement
2021-04-16,868.0,868.0,858.5,860.95,43149.0,LUCK,Cement
2021-04-19,850.01,862.8,840.1,855.32,246943.0,LUCK,Cement
2021-04-20,860.0,873.55,853.01,863.4,243515.0,LUCK,Cement
2021-04-21,869.99,869.99,850.6,852.9,125228.0,LUCK,Cement
2021-04-22,852.0,854.0,844.0,845.38,210183.0,LUCK,Cement
2021-04-23,842.41,849.0,835.5,845.86,163155.0,LUCK,Cement
2021-04-26,845.8,878.15,841.0,867.77,934830.0,LUCK,Cement
2021-04-27,866.0,872.9,857.0,860.17,396890.0,LUCK,Cement
2021-04-28,862.0,871.0,851.5,854.12,374218.0,LUCK,Cement
2021-04-29,855.0,859.9,845.0,845.76,197774.0,LUCK,Cement
2021-04-30,855.0,855.0,835.0,838.12,140836.0,LUCK,Cement
2021-05-03,838.15,842.0,824.01,832.59,271327.0,LUCK,Cement
2021-05-04,835.01,851.0,835.0,847.12,155996.0,LUCK,Cement
2021-05-05,848.0,857.0,848.0,855.2,157005.0,LUCK,Cement
2021-05-06,859.0,884.4,859.0,878.41,897774.0,LUCK,Cement
2021-05-17,920.0,920.0,906.0,913.89,2327403.0,LUCK,Cement
2021-05-18,913.0,915.0,905.05,908.35,577355.0,LUCK,Cement
2021-05-19,900.0,909.0,891.0,899.38,396210.0,LUCK,Cement
2021-05-20,900.0,901.99,891.1,895.42,280283.0,LUCK,Cement
